name,address,coordinates
The Coffee Bean & Tea Leaf ,NEX Serangoon Central #2-K10 Singapore 556083,"1.35043817177432,103.87170454945"
The Coffee Bean & Tea Leaf ,Northpoint City Northpoint Drive #1-110 Singapore 768019,"1.42803584532257,103.836092102185"
The Coffee Bean & Tea Leaf ,Ang Mo Kio Hub Ang Mo Kio Avenue 3 #B1-21A Singapore 569933,"1.36924891282021,103.848399227484"
The Coffee Bean & Tea Leaf ,City Square Kitchener Road #2-K14 Singapore 208539,"1.31130516479713,103.856421771906"
The Coffee Bean & Tea Leaf ,Vivocity Harbourfront Walk #2-3 Singapore 98585,"1.2638958023183,103.821589254908"
The Coffee Bean & Tea Leaf ,Chinatown Point New Bridge Road #2-55 Singapore 59413,"1.28499882771297,103.844697085395"
The Coffee Bean & Tea Leaf ,International Plaza Anson Road #1-32 Singapore 79903,"1.27573568080889,103.845703220386"
The Coffee Bean & Tea Leaf ,Marina Bay Link Mall Marina Boulevard #B2-10 Singapore 18984,"1.28022767255339,103.853349301911"
The Coffee Bean & Tea Leaf ,Beach View Beach View #1-2 Singapore 98604,"1.25120856794009,103.817534549181"
Tang Tea House ,Jalan Kayu Jalan Kayu #-242 Singapore 799466,"1.3977199151997,103.873368448191"
Tang Tea House ,Jurong West Jurong West Street 42 #1-783 Singapore 640414,"1.35281998120377,103.726034875626"
Tang Tea House ,Changi Lorong Bekukong #-57 Singapore 499173,"1.39024137653252,103.987866587416"
Food Junction ,Century Square Tampines Central 5 #3-19 Singapore 529509,"1.3522780323167,103.943727696927"
Food Junction ,Rivervale Mall Rivervale Cres #1-1 Singapore 545082,"1.39219777633908,103.904471602179"
Mr Teh Tarik Express ,Singapore Post Centre Eunos Road 8 #B1-130 Singapore 408600,"1.31885610260134,103.894067163693"
Mr Teh Tarik Express ,Changi Airport Terminal 3 Airport Boulevard #B2-22 Singapore 819663,"1.35437073617361,103.985169653268"
Mr Teh Tarik Express ,Seletar Airport Aerospace Road #- Singapore 819663,"1.35437073617361,103.985169653268"
"Mr Teh Tarik Cartel, Deli ",Marsiling Park Woodlands Centre Road #- Singapore 738937,"1.43903831298183,103.769799873376"
"Mr Teh Tarik Cartel, Deli ",Choa Chu Kang Park Choa Chu Kang Drive #- Singapore 689719,"1.38803941562437,103.746335876571"
"Mr Teh Tarik Cartel, Deli ",Bukit Panjang Integrated Transport Hub Petir Road #1-58 Singapore 678270,"1.37843100797128,103.762842797099"
Mr Teh Tarik Eating House,Tarik Eating House Ang Mo Kio Ave 5 #1-2771 Singapore 560608,"1.37858209929331,103.836760315251"
Mr Teh Tarik Eating House,Tarik Eating House Ang Mo Kio Ave 6 #1-4200 Singapore 560728,"1.37262841106925,103.845682931125"
Mr Teh Tarik Eating House,Tarik Eating House Elias Road #1-332 Singapore 510625,"1.37860717814264,103.9419163678"
Mr Teh Tarik Eating House,Tarik Eating House Geylang Serai #1-210 Singapore 402001,"1.31672514081205,103.897977415723"
Mr Teh Tarik Eating House,Tarik Eating House Jurong West Street 41 #1-750 Singapore 640456,"1.35067572640616,103.720022399338"
Mr Teh Tarik Eating House,Tarik Eating House Woodlands Street 31 #1-1 Singapore 731306,"1.43011253000127,103.775081067712"
Mr Teh Tarik Eating House,Tarik Eating House Yishun Ring Road #1-3603 Singapore 760846,"1.41676014281214,103.834594977147"
Mr Teh Tarik Caf̩ ,CISCO Centre Jalan Afifi #2-1 Singapore 409179,"1.32241753549314,103.892055573465"
Mr Teh Tarik Caf̩ ,Changi Airport Terminal 2 Carpark Airport Boulevard #19-K Singapore 819643,"1.35519094047222,103.98875098125"
My Eat,Plaza 8 Changi Business Park Crescent #1-21 Singapore 486025,"1.33360158535414,103.965411910055"
Jubilicious ,Hotel Boss Jalan Sultan #4-1 Singapore 199020,"1.3057132270381,103.860266746951"
Gelare ,313@Somerset Orchard Road #B2-15 Singapore 238895,"1.30138509490104,103.837684358423"
The Connoisseur Concerto ,ION Orchard Orchard Turn #B2-49 Singapore 238801,"1.30403577030597,103.831395131817"
The Connoisseur Concerto ,International Building Orchard Road #1-1 Singapore 238869,"1.30607515502332,103.831003331344"
The Connoisseur Concerto ,Isetan Scotts Orchard Road #2- Singapore 238868,"1.30580978407383,103.831507357191"
The Connoisseur Concerto ,Novena Square Thomson Road #1-56 Singapore 307683,"1.32021099973819,103.843656770909"
The Connoisseur Concerto ,Marina Bay Sands Bayfront Avenue #B2-120 Singapore 18972,"1.28332249304312,103.857629113442"
The Connoisseur Concerto ,The Pier @ Robertson Mohamed Sultan Road #1-1 Singapore 239013,"1.29128677453553,103.840479998982"
The Connoisseur Concerto ,Vivo City Harbourfront Walk #2-149 Singapore 98585,"1.2638958023183,103.821589254908"
Mr Coconut ,Northpoint City Yishun Ave 2 #B1-42 Singapore 769098,"1.42969847969485,103.835776496688"
Mr Coconut ,Far East Plaza Scotts Road #-KIOSK14C Singapore 228213,"1.30724674254065,103.833664939623"
Mr Coconut ,V Hotel Lavender Jellicoe Road #1-15 Singapore 208767,"1.30780927471219,103.862525582449"
Yol̩ ,Marina Bay Sands Bayfront Avenue #B2-56A Singapore 18956,"1.28233335098226,103.858308388607"
Yol̩ ,Parkway Parade Marine Parade Road #B1-83J Singapore 449269,"1.30119130748691,103.905113592255"
Yol̩ ,Waterway Point Punggol Central #1-63 Singapore 828761,"1.40653610720599,103.901988174009"
Yol̩ ,Causeway Point Woodlands Square #B1-K28 Singapore 738099,"1.43600784517148,103.785688739235"
Yol̩ ,Compass One Sengkang Square #1-24 Singapore 545078,"1.39209415018227,103.894980032554"
Yol̩ ,Tampines Mall Tampines Central 5 #B1-K18 Singapore 529510,"1.35267231590699,103.944387987324"
Yol̩ ,Bedok Mall New Upper Changi Road #1-40 Singapore 467360,"1.3247720681702,103.929267656464"
Yol̩ ,Changi City Point Changi Business Park Central 1 #1-42 Singapore 486038,"1.33432515600982,103.962389303195"
Yol̩ ,Westgate Gateway Drive #3-2 Singapore 608532,"1.33402528745454,103.742586017746"
Yol̩ ,Jurong Point Jurong West Central 2 #3-29 Singapore 648886,"1.33983015257941,103.70646088413"
Yol̩ ,Hillion Mall Petir Road #B1-45 Singapore 678270,"1.37843100797128,103.762842797099"
Yol̩ ,Capitol Stamford Road #B2-29 Singapore 178905,"1.29307884018236,103.851261983557"
Yol̩ ,Raffles City North Bridge Road #B1-70 Singapore 179103,"1.29376027875417,103.852768332387"
Yol̩ ,Bugis+ Victoria Street #3-28 Singapore 188067,"1.29966015870599,103.853518086357"
My Briyani House ,Hillion Mall Petir Road #1-17 Singapore 678278,"1.37834971260865,103.76274117629"
Mr Teh Tarik Express ,Far East Square Amoy Street #1-1 Singapore 49964,"1.28315430210438,103.848227222518"
Mr Teh Tarik Express ,Raffles Xchange Raffles Place #B1-17 Singapore 48618,"1.28433392075074,103.851379790122"
Mr Teh Tarik Express ,Northpoint Shopping Centre Yishun Ave 2 #1-3 Singapore 769098,"1.42969847969485,103.835776496688"
The Coffee Bean & Tea Leaf ,Singapore General Hospital Outram Road #1- Singapore 169608,"1.27993968247,103.830721777631"
Blu Kouzina ,Dempsey Dempsey Road #1-1 Singapore 247700,"1.30329767278612,103.810411691339"
Kaisen Ichi ,Mapletree Business City Pasir Panjang Road #2-36 Singapore 117383,"1.27576572885672,103.799569270846"
PastaMania Pronto x Kraftwich ,Fusionopolis One Fusionopolis Place #1-4 Singapore 138632,"1.29929405573076,103.787404060926"
PastaMania Pronto x Kraftwich ,Parkway Parade Marine Parade Road #B1-83C Singapore 449269,"1.30119130748691,103.905113592255"
Collin's ,Shaw Plaza Balestier Road #1-12 Singapore 329783,"1.32512652659572,103.851055641727"
Collin's ,Jubilee Square Ang Mo Kio Ave 8 #1-7 to 10 Singapore 569814,"1.37178551552207,103.847775724876"
Collin's ,Marina Square Raffles Boulevard #1-204 Singapore 39594,"1.29145525906521,103.857007341008"
Collin's ,Cineleisure Orchard Grange Road #B1-8 Singapore 239695,"1.30152101555818,103.836429655709"
Collin's ,Northpoint City Yishun Ave 2 #1-113 Singapore 768159,"1.43625253228149,103.843001216659"
Collin's ,Changi Aiport Terminal 3 Airport Boulvard #3-21 Singapore 819663,"1.35437073617361,103.985169653268"
Collin's ,Paya Lebar Quarter Paya Lebar Road #B1-1 Singapore 409053,"1.31583674752441,103.892746656764"
Dining in Garden ,AMK Library Ang Mo Kio Ave 6 #1-1 Singapore 569842,"1.37479009534679,103.845580700883"
Bakery Cuisine ,Terminal 2 Airport Boulevared #26-37 Singapore 819643,"1.35519094047222,103.98875098125"
Bakery Cuisine ,Terminal 4 Airport Boulevared #2-11 Singapore 819665,"1.33800813358939,103.983482808095"
Bakery Cuisine ,Innovis Fusionopolis Way #1-7 Singapore 138634,"1.29843333674668,103.788556168244"
Bakery Cuisine ,Jcube Jurong East Central #B1-8 Singapore 609731,"1.33326818684719,103.740176740726"
Bakery Cuisine ,OUB Centre Raffles Place #B1-37 Singapore 48616,"1.28433993485695,103.850982351781"
Bakery Cuisine ,Rivervale Mall Rivervale Crescent #1-5 Singapore 545082,"1.39219777633908,103.904471602179"
Bakery Cuisine ,Expo MRT Station Changi South Avenue 1 #1-1 Singapore 486065,"1.33454976969796,103.961548210708"
Bakery Cuisine ,Tanjong Pagar MRT Station Maxwell Road #B1-33 Singapore 69119,"1.27651601164547,103.845421811383"
Bakery Cuisine ,Mapletree 18 Tai Seng Street #B1-8 Singapore 539775,"1.33635648897451,103.88871577908"
Bakery Cuisine Caf̩ ,Matrix Biopolis Way #1-5 Singapore 138671,"1.30342670998306,103.792498872096"
BreadTalk ,United Square Shopping Mall Thomson Road #1-75A Singapore 307591,"1.31733462987408,103.843463185977"
BreadTalk ,BreadTalk IHQ Tai Seng Street #1-4 Singapore 534013,"1.33434526340427,103.889637527633"
BreadTalk ,Bedok Mall New Upper Changi Road #B2-25 Singapore 467360,"1.3247720681702,103.929267656464"
BreadTalk ,Eastpoint Mall Simei Street 6 #1-1 Singapore 528833,"1.34270618643901,103.953024503826"
BreadTalk ,Sun Plaza Sembawang Drive #1-2 Singapore 757713,"1.44822653184261,103.819462104528"
BreadTalk ,WestGate Gateway Drive #2-3 Singapore 608532,"1.33402528745454,103.742586017746"
BreadTalk ,Waterway Point Punggol Central #B1-15 Singapore 828761,"1.40653610720599,103.901988174009"
BreadTalk ,Compass One Sengkang Square #B1-29 Singapore 545078,"1.39209415018227,103.894980032554"
BreadTalk ,Tampines Mall Tampines Central 5 #1-32 Singapore 529510,"1.35267231590699,103.944387987324"
BreadTalk ,Rivervale Mall Rivervale Crescent #1-15 Singapore 545082,"1.39219777633908,103.904471602179"
BreadTalk ,ION Orchard Orchard Turn #B2-73 Singapore 238801,"1.30403577030597,103.831395131817"
BreadTalk ,Jewel Airport Boulevard #B2-233 Singapore 819666,"1.36034099671656,103.989077555194"
BreadTalk ,Marina Bay Sands Bayfront Avenue #B1-01F Singapore 18972,"1.28332249304312,103.857629113442"
BreadTalk ,Tiong Bahru Plaza Tiong Bahru Rd #1-110 Singapore 168732,"1.28646345318687,103.826935084287"
BreadTalk ,Funan North Bridge Road #B1-26 Singapore 179097,"1.29114627294634,103.849834212162"
Bread Society by BreadTalk ,ION Orchard Orchard Turn #B4-8 Singapore 238801,"1.30403577030597,103.831395131817"
Da Paolo Gastronomia ,Cluny Court Bukit Timah Road #1-1 Singapore 259760,"1.32257316960796,103.814245550689"
Da Paolo Gastronomia ,Raffles @ Holland V Holland Ave #1-6 Singapore 278997,"1.31052977390618,103.796105209536"
Da Paolo Gastronomia ,The Shoppes @ Marina Bay Sands Bayfront Avenue #1-87 Singapore 18972,"1.28332249304312,103.857629113442"
Da Paolo Gastronomia ,Paragon Orchard Road #B1-K8 Singapore 238859,"1.30372321372467,103.835240310126"
Da Paolo Gastronomia ,Battery Road Battery Road #1-K1 Singapore 49909,"1.28546633021198,103.851764066726"
Yol̩ ,Vivocity Harbourfront Walk #2-133 Singapore 98585,"1.2638958023183,103.821589254908"
Yol̩ ,Tanjong Pagar Centre Wallich Street #B2-1 Singapore 78884,"1.27672492300406,103.845155402476"
Yol̩ ,Tiong Bahru Plaza Tiong Bahru Road #1-159 Singapore 168732,"1.28646345318687,103.826935084287"
Yol̩ ,Clementi Mall Commonwealth Avenue West #1-11 Singapore 129588,"1.31485321802259,103.764248205662"
Yol̩ ,One@Kentridge Lower Kent Ridge Road #1-37 Singapore 119082,"1.2927743133923,103.784084015695"
Yol̩ ,West Mall Bukit Batok Central Link #1-K6 Singapore 658713,"1.35018915982967,103.749021980031"
Yol̩ ,Wisma Atria Orchard Road #B1-64 Singapore 238877,"1.30369890150462,103.833189600965"
Yol̩ ,Marriott Tang Plaza Hotel Orchard Road #1- Singapore 238865,"1.30502230546349,103.832874081575"
Yol̩ ,Plaza Singapura Orchard Road #1-22A Singapore 238839,"1.3007475429726,103.845047622213"
Yol̩ ,313 @ Somerset Orchard Road #B3-55 Singapore 238895,"1.30138509490104,103.837684358423"
Yol̩ ,United Square Thomson Road #1-K14 Singapore 307591,"1.31733462987408,103.843463185977"
OTC Caf̩ ,National Library Building Victoria Street #3-1 Singapore 188064,"1.29748975310199,103.853942302347"
Hajjah Mariam ,Westgate Gateway Drive #B2-7 Singapore 608532,"1.33402528745454,103.742586017746"
Curry Times ,Novena Square Thomson Road #2-33 Singapore 307683,"1.32021099973819,103.843656770909"
Curry Times ,Westgate Gateway Drive #2-8 Singapore 608532,"1.33402528745454,103.742586017746"
Curry Times ,Northpoint City Northpoint Drive #B1-201 Singapore 768019,"1.42803584532257,103.836092102185"
Curry Times ,Changi Airport T3 Airport Boulevard #B2-51 Singapore 819663,"1.35437073617361,103.985169653268"
Curry Times ,Changi Airport T4 Airport Boulevard #2-81 Singapore 819665,"1.33800813358939,103.983482808095"
Curry Times ,Alexandra Retail Centre Alexandra Road #2-36 Singapore 119963,"1.27367657754602,103.801126950046"
My Briyani House ,The Seletar Mall Sengkang West Avenue #1-31 Singapore 797653,"1.39139305815613,103.876067657689"
My Briyani House ,IMM Building Jurong East Street 21 #2-53 Singapore 609601,"1.33489843717477,103.7467344968"
My Briyani House ,Marine Cove East Coast Parkway #1-4 Singapore 449876,"1.30143328063999,103.912911307753"
My Briyani House ,Compass One Sengkang Square #1-25 Singapore 545078,"1.39209415018227,103.894980032554"
My Briyani House ,Tampines Hub Tampines Ave 4 #1-15 Singapore 528523,"1.35349615471814,103.939683594446"
Gelare ,Bugis+ Victoria Street #5-10 Singapore 188067,"1.29966015870599,103.853518086357"
Gelare ,Causeway Point Woodlands Square #3-K6 Singapore 738099,"1.43600784517148,103.785688739235"
Gelare ,Compass One Sengkang Square #1-46 Singapore 545078,"1.39209415018227,103.894980032554"
Gelare ,Hillion Mall Petir Road #B1-31 Singapore 678278,"1.37834971260865,103.76274117629"
Gelare ,IMM Building Jurong East Street 21 #1-22A Singapore 609601,"1.33489843717477,103.7467344968"
Food Junction ,Junction 8 Bishan Place #4-1 Singapore 579837,"1.35023942729659,103.848477635059"
Food Junction ,Lot One Shoppers' Mall Choa Chu Kang Ave 4 #4-15 Singapore 689812,"1.38506835667563,103.744950384161"
Food Junction ,United Square Thomson Road #B1-2 Singapore 307591,"1.31733462987408,103.843463185977"
Food Republic ,Serangoon NEX Serangoon Central #B2-63 Singapore 556083,"1.35043817177432,103.87170454945"
Food Republic ,Breadtalk IHQ Tai Seng Street #1-6 Singapore 534013,"1.33434526340427,103.889637527633"
Food Republic ,City Square Mall Kitchener Road #4-31 Singapore 208539,"1.31130516479713,103.856421771906"
Food Republic ,Westgate Gateway Drive #B1-28 Singapore 608532,"1.33402528745454,103.742586017746"
My Kampung ,Junction Nine Yishun Ave 9 #2-1 Singapore 768897,"1.43303197270061,103.84160082548"
My Kampung ,Kallang Wave Mall Stadium Place #2-16 Singapore 397628,"1.30384326764684,103.872750711332"
My Kampung ,Heartbeat@Bedok Bedok North St 1 #1-28 Singapore 469662,"1.32698498848448,103.931620621577"
Tiffany Caf̩ & Restaurant,Furama City Centre Eu Tong Sen Street #2- Singapore 59804,"1.28647356154828,103.844588552748"
Segar Village ,Sims Way Sims Way #- Singapore 388831,"1.31217376077228,103.874762026054"
Segar @ Chinatown,Chinatown Point North Bridge Road #B2-39 Singapore 59413,"1.28499882771297,103.844697085395"
Segar @ Star Vista,The Star Vista Vista Exchange Green #2-8 Singapore 138617,"1.3068488176344,103.788214531337"
Segar @ Downtown East,E! Avenue @ Down Town East Market Square Pasir Ris Close #2-322 Singapore 519599,"1.37714073427961,103.953599086806"
West Co'z Caf̩ ,West Coast Plaza West Coast Road #2-23 Singapore 127371,"1.30358268148237,103.765284520206"
West Co'z Caf̩ ,Yew Tee Point Chua Chu Kang North 6 #1-28 Singapore 689578,"1.39730190406932,103.746558072887"
West Co'z Caf̩ ,Junction 10 Woodlands Road #1-34 Singapore 677899,"1.38060512479732,103.760041590511"
A,Clementi Ave 2 Clementi Avenue 2 #1-223 Singapore 120354,"1.31353039447669,103.770859849876"
Kaffe & Toast ,Tan Tock Seng Hospital Jalan Tan Tock Seng #B1-1 Singapore 308433,"1.32171597672812,103.845389014275"
Kaffe & Toast ,Sengkang General Hospital Sengkang E Way #B1-1 Singapore 544886,"1.39429941158945,103.893001336131"
Kaffe & Toast ,National Heart Centre Hospital Drive #2-2 Singapore 169609,"1.27863260198985,103.835954418501"
Ma Mum ,KK Women's and Children's Hospital (KKH) Bukit Timah Road #1-33 Singapore 229899,"1.31044852709848,103.84665008136"
Ma Mum ,Ng Teng Fong General Hospital Jurong East Street 21 #2-2 Singapore 609606,"1.33553381915144,103.743865454971"
Pro*3 Institutional Catering,Select Group Building Senoko South Road #8-1 Singapore 758099,"1.45691205217376,103.802545436766"
ADACafe@AgapeV ,Agape Village Toa Payoh Lor 8 #1-1 Singapore 319264,"1.34008800917777,103.856949394009"
Tuan Yuan ,Kim Tian Green Kim Tian Road #1-1 Singapore 160127,"1.28186141811222,103.829292623015"
Five Star Hainanese Kampung Chicken Rice ,Cheong Chin Nam Cheong Chin Nam Road #- Singapore 599732,"1.34263417480524,103.775239968478"
Five Star Hainanese Kampung Chicken Rice ,River Valley River Valley Road #- Singapore 248318,"1.29516480783508,103.829631442734"
Five Star Hainanese Kampung Chicken Rice ,Katong East Coast Road #- Singapore 428897,"1.30717035076832,103.906378350402"
Hjh Maimunah ,Joo Chiat Joo Chiat Road #- Singapore 427527,"1.31029545798827,103.901973502546"
Hjh Maimunah ,Jalan Pisang Jalan Pisang #- Singapore 199078,"1.30310709470892,103.858553535228"
Food Canopy ,Pasir Ris East Community Centre Pasir Ris Drive 4 #1-7 Singapore 519457,"1.36858702944231,103.959198004761"
Delifrance @ KK Hospital,KK Hospital Bukit Timah Road #1-8 Singapore 229899,"1.31044852709848,103.84665008136"
The Connoisseur Concerto ,Anchorpoint Alexandra Road #1-7 Singapore 159953,"1.28861468740198,103.805009965174"
The Connoisseur Concerto ,Clarke Quay River Valley Road #1-1 Singapore 179024,"1.29050819392786,103.846415547337"
The Connoisseur Concerto ,Bugis Junction Middle Road #1-92 Singapore 188966,"1.29846964717118,103.854866953812"
The Connoisseur Concerto ,Bugis Junction Middle Road #1-97 Singapore 188966,"1.29846964717118,103.854866953812"
The Connoisseur Concerto ,Circular Road Circular Road #- Singapore 49406,"1.28589368880127,103.849640360587"
The Connoisseur Concerto ,The Central Eu Tong Sen Street #2-84 Singapore 59817,"1.28886291658685,103.846555998876"
The Connoisseur Concerto ,Great World City Kim Seng Promenade #1-29 Singapore 237994,"1.29380234644512,103.83175791999"
The Connoisseur Concerto ,German Centre International Business Park #1-80 Singapore 609916,"1.32519951714333,103.746377188334"
Da Paolo Gastronomia ,Raffles City North Bridge Road #B1-45 Singapore 179103,"1.29376027875417,103.852768332387"
Da Paolo Gastronomia ,VivoCity Harbourfront Walk #1-108 Singapore 98585,"1.2638958023183,103.821589254908"
Sabar Menanti II ,North Bridge Road North Bridge Road #- Singapore 198715,"1.30323686301119,103.859075899987"
Sakunthala's ,Race Course Road Race Course Road #- Singapore 218570,"1.30858091188907,103.851251795611"
Sakunthala's ,Dunlop Street Dunlop Street #- Singapore 209466,"1.30594205805569,103.852102707272"
Sakunthala's ,Syed Alwi Road Syed Alwi Road #- Singapore 207667,"1.30922887156542,103.855672473307"
Sakunthala's ,UE Bizhub East Changi Business Park #-1 Singapore 486018,"1.33491977308775,103.963653904182"
HealthyPlatz ,WIS@Changi Changi Road #1-10 Singapore 419718,"1.31649459849065,103.901224205297"
Good Old Days ,Siloso Beach Walk Siloso Beach Walk #- Singapore 98997,"1.25166992242668,103.817070771084"
Nectar ,Tan Tock Seng Hospital Jalan Tan Tock Seng #B1-2 Singapore 308442,"1.3213972195699,103.847798226388"
Nectar ,I12 Katong East Coast Road #B1-27 Singapore 428802,"1.30522305583341,103.905043934283"
Nectar ,Oasis Terraces Punggol Drive #B1-17 Singapore 820681,"1.40287845319494,103.913195748836"
Nectar ,Jewel Airport Boulevard #3-213 Singapore 819666,"1.36034099671656,103.989077555194"
Toast Box ,Tan Tock Seng Hospital Jalan Tan Tock Seng #1-6 Singapore 308433,"1.32171597672812,103.845389014275"
Pretty Easy Caf̩ ,The Adelphi Coleman Street #B1-29 Singapore 179803,"1.29115683496915,103.851044283043"
Nature's Nutrition ,Aperia Mall Kallang Avenue #1-52 Singapore 339511,"1.30974241289377,103.864101648717"
Nature's Nutrition ,Far East Square Amoy Street #1-4 Singapore 49965,"1.28340807524179,103.848345318987"
Aunty Rosie's Urban Padang Cuisine ,Sengkang General & Community Hospital Sengkang East Way #2-9 Singapore 544886,"1.39429941158945,103.893001336131"
Copper Chimney ,Syed Alwi Road Syed Alwi Road #- Singapore 207676,"1.3096008773588,103.855275641706"
Kamala Restaurant ,Buffalo Road Buffalo Road #1-16 Singapore 210662,"1.30624721948633,103.849956040777"
Saybons @ Junction 8,Junction 8 Bishan Place #2-43 Singapore 579837,"1.35023942729659,103.848477635059"
Savoir @ KK Hospital,KK Women's and Children's Hospital (KKH) Bukit Timah Road #1-17 Singapore 229899,"1.31044852709848,103.84665008136"
Saybons @ Downtown Gallery,OUE Downtown Shenton Way #1-24 Singapore 68809,"1.27698070007554,103.848408637443"
Saybons @ Mt Alvernia,Mt Alvernia Hospital Thomson Road #1-25 Singapore 574623,"1.34180969281167,103.837524328738"
Sushi Express Tampines 1,Tampines One Tampines Central 1 #B1-8 Singapore 529536,"1.35431555986081,103.945019461564"
Sushi Express Seletar Mall,Seletar Mall Sengkang West Avenue #2-K4 Singapore 797653,"1.39139305815613,103.876067657689"
Sushi Express NEX,NEX Serangoon Central #B1-38 Singapore 556083,"1.35043817177432,103.87170454945"
Burger King ,HillV2 Hillview Rise #1-7 Singapore 667979,"1.36267450617912,103.764172923137"
Burger King ,IMM Building Jurong East Street 21 #1-51 Singapore 609601,"1.33489843717477,103.7467344968"
Burger King ,Income At Raffles Collyer Quay #1-1 Singapore 49318,"1.28413251720453,103.852448870877"
Burger King ,JEM Jurong Gateway Road #B1-2 Singapore 608549,"1.33320021038331,103.743170436293"
Burger King ,Jewel Changi Airport Airport Boulevard #B2-235 Singapore 819666,"1.36034099671656,103.989077555194"
Burger King ,Jurong Point Jurong West Central 3 #B1-54 Singapore 648331,"1.33936402101721,103.705308192584"
Burger King ,Kebun Baru Community Club Ang Mo Kio Avenue 4 #1-1 Singapore 569897,"1.37300749906274,103.83761242449"
Burger King ,"Kitchener Complex French Road, #01-31 #1-31 Singapore 200809","1.30832699603019,103.862005880934"
Burger King ,Leisure Park Kallang Stadium Walk #1-43 Singapore 397693,"1.30222177114751,103.876152670397"
Burger King ,Link @ 896 Dunearn Road #1-9 Singapore 589472,"1.33667572858832,103.783709155893"
Burger King ,Loyang Point Pasir Ris Street 21 #1-23 Singapore 510258,"1.36700053783377,103.964617781926"
Burger King ,Marina Bay Link Mall Marina Boulevard #B2-3 Singapore 18984,"1.28022767255339,103.853349301911"
Burger King ,Marina Square Raffles Boulevard #2-105 & 184 Singapore 39594,"1.29145525906521,103.857007341008"
Burger King ,Marsiling Mall Woodlands Street 12 #2-1 Singapore 738623,"1.43351252898232,103.779746868505"
Burger King ,NEX Serangoon Central #B1-30 Singapore 556083,"1.35043817177432,103.87170454945"
Burger King ,One @ Kent Ridge Lower Kent Ridge Road #3-11 Singapore 119082,"1.2927743133923,103.784084015695"
Burger King ,Park Avenue Changi Changi Business Park Avenue 1 #1-5 Singapore 486015,"1.33569683929213,103.962987025547"
Burger King ,Parkway Parade Marine Parade Road #1-11 Singapore 449269,"1.30119130748691,103.905113592255"
Burger King ,Pasir Ris Sports Centre Pasir Ris Central #1-11 Singapore 556083,"1.35043817177432,103.87170454945"
Burger King ,Paya Lebar Square Paya Lebar Rd #1-40 Singapore 409051,"1.3186757503745,103.892550607124"
Burger King ,Plaza Singapura Orchard Road #B1-11 Singapore 238839,"1.3007475429726,103.845047622213"
Burger King ,HDB Hub Lorong 6 Toa Payoh #1-5 Singapore 310530,"1.33218811544371,103.847077803094"
Burger King ,Heartbeat @Bedok Bedok North Street 1 #1-33 Singapore 469662,"1.32698498848448,103.931620621577"
Gelare ,KINEX Mall Tanjong Katong Road #3-K1 Singapore 437157,"1.31469212668996,103.894480527875"
Gelare ,SAFRA Jurong Boon Lay Way #1- Singapore 649848,"1.33500721695143,103.706278740337"
Gelare ,Tampines One Tampines Central 1 #4-K2 Singapore 529536,"1.35431555986081,103.945019461564"
Gelare ,The Star Vista Vista Exchange Green #2-27 Singapore 138617,"1.3068488176344,103.788214531337"
Gelare ,Viva Business Park Chai Chee Road #1-32 Singapore 469000,"1.32365172013797,103.922102960991"
Gelare ,Waterway Point Punggol Central #2-25 Singapore 828761,"1.40653610720599,103.901988174009"
Gelare ,West Mall Bukit Batok Central Link #1-6 Singapore 658713,"1.35018915982967,103.749021980031"
Gelare ,Yishun Complex 10 Yishun Central 1 #1-K2 Singapore 768794,"1.42991806297253,103.836420192503"
Kaffe & Toast ,Tan Tock Seng Hospital Jalan Tan Tock Seng #B1-1 Singapore 308433,"1.32171597672812,103.845389014275"
Kaffe & Toast ,Sengkang General Hospital Sengkang E Way #B1-1 Singapore 544886,"1.39429941158945,103.893001336131"
Kaffe & Toast ,National Heart Centre Hospital Drive #2-2 Singapore 169609,"1.27863260198985,103.835954418501"
Kaffe & Toast ,Singapore General Hospital (SGH) Outram Road #1- Singapore 169608,"1.27993968247,103.830721777631"
Ma Mum ,KK Women's and Children's Hospital (KKH) Bukit Timah Road #1-33 Singapore 229899,"1.31044852709848,103.84665008136"
Sunrise Cafetaria,Hor Kew Building Kallang Pudding Road #1-2 Singapore 349324,"1.32722042670798,103.878955321971"
Old Town White Coffee ,City Square Mall Kitchener Road #B1-31 Singapore 208539,"1.31130516479713,103.856421771906"
Old Town White Coffee ,Safra Jurong Boon Lay Way #2C-1 Singapore 649848,"1.33500721695143,103.706278740337"
Old Town White Coffee ,Square 2 Sinaran Drive #1-1 Singapore 307506,"1.32042966145248,103.843892131406"
Old Town White Coffee ,J Cube Jurong East Central #1-19 Singapore 609731,"1.33326818684719,103.740176740726"
Old Town White Coffee ,Jurong Point Jurong West Central 2 #2-38 Singapore 648886,"1.33983015257941,103.70646088413"
Old Town White Coffee ,One KM Tanjong Katong Road #B1-K26 Singapore 437157,"1.31469212668996,103.894480527875"
Old Town White Coffee ,Kallang Wave Mall Stadium Place #1-18 Singapore 397628,"1.30384326764684,103.872750711332"
Old Town White Coffee ,Suntec City Mall Temasek Boulevard #1-429 Singapore 38983,"1.29487904117327,103.857675497949"
BreadTalk ,Bugis Junction Victoria St #B1-23 Singapore 188021,"1.29911316126836,103.855411151136"
BreadTalk ,Causeway Point Woodlands Square #1-34 Singapore 738099,"1.43600784517148,103.785688739235"
